Lat_degrees,Long_degrees,Depth,Type,Magnituda,Is_Shallow,Mag_Level
12.53,-88.17,25,origin,3.4,1,dangerous
42.79,74.37,11,origin,2.6,1,safe
-2.83,122.36,5,origin,2.7,1,safe
32.108,-102.225,7,origin,2.3,1,safe
40.843,28.575,14,origin,1.5,1,safe
39.201,28.087,7,origin,1.7,1,safe
38.799,-27.706,24,origin,2.4,1,safe
-2.86,122.38,10,origin,3.6,1,dangerous
40.784,20.638,15,origin,2.7,1,safe
37.819,36.173,11,origin,1.5,1,safe
37.801,36.144,7,origin,1.5,1,safe
37.011,-24.335,15,origin,2.1,1,safe
-14.19,166.91,33,origin,5.0,1,dangerous
-14.09,166.81,29,origin,4.9,1,dangerous
-14.136,166.573,10,origin,5.2,1,very deangerous
-14.247,166.611,10,origin,5.0,1,dangerous
-21.64,-68.51,123,origin,3.1,0,dangerous
-23.16,-67.17,257,origin,3.0,0,safe
-23.3,-66.72,239,origin,2.9,0,safe
2.05,97.11,20,origin,2.6,1,safe
45.897,7.014,6,origin,1.1,1,safe
-19.24,-69.49,98,origin,2.5,0,safe
-28.57,-67.3,124,origin,2.5,0,safe
39.152,28.184,16,origin,1.4,1,safe
39.162,28.254,7,origin,1.9,1,safe
-8.96,109.99,19,origin,2.5,1,safe
12.259,-88.497,24,origin,4.3,1,dangerous
15.68,-98.29,13,origin,5.2,1,very deangerous
15.681,-98.264,10,origin,4.8,1,dangerous
15.483,-98.482,10,origin,5.2,1,very deangerous
15.41,-98.51,10,origin,5.0,1,dangerous
15.406,-98.38,10,origin,4.8,1,dangerous
15.373,-98.531,10,origin,4.8,1,dangerous
15.18,-98.87,10,origin,5.0,1,dangerous
15.34,-99.1,10,origin,4.9,1,dangerous
60.417,-139.489,5,origin,2.0,1,safe
37.185,35.66,7,origin,1.5,1,safe
11.31,-87.11,50,origin,3.4,1,dangerous
11.592,-90.248,166,origin,4.3,0,dangerous
13.71,-90.42,66,origin,2.5,1,safe
-8.4,123.57,120,origin,2.5,0,safe
60.557,-139.957,5,origin,2.1,1,safe
39.134,28.291,10,origin,1.7,1,safe
39.136,28.303,8,origin,1.9,1,safe
36.669,-7.324,28,origin,1.6,1,safe
53.29,-5.11,1,origin,0.5,1,safe
1.08,128.96,227,origin,2.8,0,safe
42.843,2.011,0,origin,1.9,1,safe
42.827,2.009,5,origin,2.0,1,safe
46.16,15.06,0,origin,1.2,1,safe
39.212,28.108,11,origin,1.4,1,safe
39.198,28.085,11,origin,1.7,1,safe
40.834,14.117,2,origin,2.0,1,safe
-8.86,111.22,26,origin,2.7,1,safe
38.047,36.91,7,origin,2.1,1,safe
38.072,36.913,7,origin,1.8,1,safe
18.515,93.313,10,origin,4.6,1,dangerous
39.167,29.113,8,origin,1.2,1,safe
51.718,-175.905,56,origin,4.0,1,dangerous
51.637,-175.921,42,origin,4.6,1,dangerous
52.954,176.438,10,origin,3.8,1,dangerous
51.288,-178.094,19,origin,4.9,1,dangerous
50.964,-177.951,10,origin,4.6,1,dangerous
51.325,-177.119,10,origin,5.0,1,dangerous
50.8,-177.77,10,origin,4.6,1,dangerous
37.093,28.344,16,origin,1.8,1,safe
1.76,126.35,29,origin,3.0,1,safe
15.416,-60.605,30,origin,3.6,1,dangerous
16.104,-95.864,28,origin,3.9,1,dangerous
31.544,-104.153,7,origin,2.0,1,safe
16.291,-97.906,1,origin,3.0,1,safe
38.342,39.721,7,origin,1.3,1,safe
38.27,38.779,7,origin,0.9,1,safe
39.196,27.965,5,origin,1.2,1,safe
39.222,28.139,9,origin,1.4,1,safe
51.489,-175.685,29,origin,3.2,1,dangerous
39.159,28.294,11,origin,1.2,1,safe
39.16,28.328,23,origin,1.5,1,safe
52.91,27.58,5,origin,2.6,1,safe
46.618,8.371,8,origin,1.0,1,safe
36.38,71.29,110,origin,3.7,0,dangerous
8.64,127.25,9,origin,3.8,1,dangerous
51.324,-178.174,13,origin,2.7,1,safe
27.39,91.71,10,origin,2.5,1,safe
47.622,-121.757,16,origin,2.2,1,safe
39.218,28.141,7,origin,1.5,1,safe
12.44,-87.78,35,origin,2.7,1,safe
40.837,14.117,3,origin,2.5,1,safe
40.838,14.118,3,origin,2.8,1,safe
43.867,10.41,7,origin,2.0,1,safe
63.347,-145.461,1,origin,2.0,1,safe
-9.02,111.22,7,origin,2.5,1,safe
56.803,-155.818,48,origin,2.2,1,safe
39.08,29.894,7,origin,1.5,1,safe
-8.87,110.28,34,origin,2.5,1,safe
16.668,-95.144,5,origin,3.8,1,dangerous
36.69,25.8,10,origin,3.1,1,dangerous
36.757,25.825,7,origin,2.5,1,safe
36.685,25.811,18,origin,3.1,1,dangerous
39.625,43.794,12,origin,1.8,1,safe
39.232,28.166,7,origin,1.8,1,safe
39.204,28.158,25,origin,1.5,1,safe
-8.15,115.18,6,origin,2.5,1,safe
-20.33,-68.89,106,origin,3.0,0,safe
-2.09,134.21,10,origin,3.3,1,dangerous
18.075,-67.589,21,origin,2.6,1,safe
31.159,-114.948,6,origin,3.1,1,dangerous
60.683,-152.009,83,origin,2.5,0,safe
-20.68,-69.357,31,origin,3.3,1,dangerous
-20.85,-69.15,109,origin,3.4,0,dangerous
37.97,14.14,10,origin,2.6,1,safe
37.899,14.212,7,origin,3.2,1,dangerous
39.171,28.293,7,origin,1.3,1,safe
39.187,28.26,7,origin,1.3,1,safe
21.994,-98.833,5,origin,3.2,1,dangerous
35.58,25.81,3,origin,2.3,1,safe
37.704,35.404,7,origin,1.3,1,safe
39.161,29.037,13,origin,1.4,1,safe
39.227,28.997,11,origin,1.5,1,safe
-30.42,-71.54,31,origin,2.6,1,safe
39.176,28.22,7,origin,1.2,1,safe
2.55,128.46,196,origin,3.5,0,dangerous
51.988,-173.803,85,origin,3.0,0,safe
51.845,177.314,69,origin,3.5,1,dangerous
-23.92,-67.26,194,origin,3.5,0,dangerous
31.664,-104.119,6,origin,2.0,1,safe
56.262,-159.178,120,origin,2.1,0,safe
17.966,-66.818,11,origin,2.3,1,safe
12.804,57.507,10,origin,4.6,1,dangerous
12.788,57.729,10,origin,4.8,1,dangerous
12.81,57.46,10,origin,4.5,1,dangerous
15.734,-92.459,188,origin,4.1,0,dangerous
-8.32,120.05,29,origin,2.5,1,safe
45.865,6.964,2,origin,1.0,1,safe
1.01,121.07,5,origin,2.5,1,safe
1.37,128.27,58,origin,2.7,1,safe
40.184,31.754,15,origin,2.4,1,safe
40.191,31.803,10,origin,2.0,1,safe
51.976,157.269,131,origin,3.6,0,dangerous
31.633,-104.134,12,origin,2.1,1,safe
51.643,159.005,48,origin,4.5,1,dangerous
51.576,159.19,25,origin,4.7,1,dangerous
51.24,159.89,10,origin,4.5,1,dangerous
-5.12,129.17,23,origin,2.9,1,safe
38.641,26.694,11,origin,1.7,1,safe
38.657,26.704,10,origin,1.7,1,safe
39.226,28.106,12,origin,2.7,1,safe
39.24,28.152,8,origin,2.4,1,safe
38.016,38.223,7,origin,0.9,1,safe
13.15,-90.02,14,origin,2.7,1,safe
37.083,-2.376,7,origin,1.6,1,safe
-32.65,-71.99,25,origin,3.0,1,safe
-19.3,-70.07,67,origin,3.2,1,dangerous
39.221,28.046,9,origin,2.0,1,safe
39.238,28.073,10,origin,1.8,1,safe
-20.85,-70.42,31,origin,3.0,1,safe
19.528,97.678,10,origin,3.3,1,dangerous
37.08,-121.588,23,origin,2.7,1,safe
31.669,-104.345,0,origin,2.0,1,safe
-0.043,124.411,119,origin,4.7,0,dangerous
-0.22,124.64,100,origin,4.8,0,dangerous
-0.118,124.553,76,origin,4.8,0,dangerous
-0.065,124.646,84,origin,4.6,0,dangerous
-0.22,124.72,10,origin,4.7,1,dangerous
0.549,124.521,10,origin,4.9,1,dangerous
-8.28,116.39,9,origin,3.5,1,dangerous
21.98,94.53,110,origin,4.1,0,dangerous
39.218,28.988,10,origin,1.7,1,safe
39.239,28.986,11,origin,2.0,1,safe
38.102,37.864,7,origin,0.9,1,safe
-18.16,-71.71,0,origin,3.0,1,safe
41.982,-6.753,1,origin,2.1,1,safe
33.893,-116.869,14,origin,3.6,1,dangerous
33.911,-116.888,10,origin,3.5,1,dangerous
33.916,-116.886,17,origin,3.8,1,dangerous
33.893,-116.869,14,origin,3.6,1,dangerous
33.911,-116.888,10,origin,3.5,1,dangerous
33.916,-116.886,17,origin,3.8,1,dangerous
10.97,-86.48,13,origin,2.5,1,safe
-39.531,174.365,115,origin,3.2,0,dangerous
39.201,28.186,7,origin,1.4,1,safe
40.183,31.823,9,origin,1.8,1,safe
38.722,-29.047,5,origin,2.2,1,safe
40.539,-120.7,7,origin,2.0,1,safe
36.937,-9.198,29,origin,2.1,1,safe
-21.46,-68.5,129,origin,2.5,0,safe
36.864,-5.006,2,origin,1.8,1,safe
-11.01,118.38,10,origin,2.8,1,safe
60.554,-139.967,5,origin,2.2,1,safe
-24.27,-66.99,191,origin,3.2,0,dangerous
-23.95,-67.12,199,origin,3.3,0,dangerous
39.177,28.229,7,origin,1.2,1,safe
31.892,-103.455,6,origin,2.2,1,safe
43.461,13.639,10,origin,2.6,1,safe
42.44,13.44,15,origin,2.2,1,safe
62.542,-151.242,88,origin,2.0,0,safe
39.249,-123.2,7,origin,2.3,1,safe
13.27,-89.92,27,origin,2.5,1,safe
58.455,-150.571,11,origin,2.2,1,safe
31.893,-103.459,6,origin,2.3,1,safe
-8.083,108.218,97,origin,4.9,0,dangerous
-8.05,108.38,100,origin,5.0,0,dangerous
-8.289,108.102,84,origin,5.0,0,dangerous
-8.252,108.13,83,origin,4.5,0,dangerous
-8.09,108.22,75,origin,4.8,0,dangerous
-8.572,107.879,78,origin,4.9,0,dangerous
-8.46,108.11,10,origin,4.8,1,dangerous
-8.67,107.645,76,origin,5.0,0,dangerous
37.859,37.74,7,origin,1.9,1,safe
37.879,37.732,5,origin,1.9,1,safe
36.218,28.488,8,origin,3.0,1,safe
36.2,28.51,17,origin,3.1,1,dangerous
36.209,28.464,11,origin,2.9,1,safe
54.547,-160.01,8,origin,3.0,1,safe
-3.21,138.92,14,origin,4.1,1,dangerous
21.917,96.151,10,origin,3.3,1,dangerous
36.218,35.916,6,origin,1.5,1,safe
36.21,35.95,11,origin,1.9,1,safe
57.246,-154.871,61,origin,2.1,1,safe
0.415,121.7,124,origin,4.5,0,dangerous
0.474,121.595,114,origin,4.7,0,dangerous
0.52,121.61,80,origin,4.6,0,dangerous
0.381,121.84,10,origin,4.9,1,dangerous
-3.08,-77.91,74,origin,3.2,0,dangerous
-13.676,122.56,473,origin,4.8,0,dangerous
37.224,-118.186,7,origin,2.3,1,safe
-20.751,-69.763,5,origin,2.7,1,safe
0.96,126.95,6,origin,2.5,1,safe
38.537,-0.439,0,origin,1.5,1,safe
22.16,143.42,230,origin,4.3,0,dangerous
22.069,143.52,191,origin,4.6,0,dangerous
-4.58,122.95,9,origin,2.5,1,safe
18.527,141.195,8,origin,4.0,1,dangerous
36.761,-5.271,8,origin,1.7,1,safe
60.923,-151.319,72,origin,2.8,0,safe
60.939,-151.346,79,origin,2.6,0,safe
-24.01,-67.31,223,origin,3.4,0,dangerous
-24.28,-66.93,225,origin,3.7,0,dangerous
39.246,28.195,5,origin,1.6,1,safe
39.203,28.296,7,origin,1.3,1,safe
-9.64,116.05,21,origin,2.7,1,safe
19.02,121.15,10,origin,3.0,1,safe
-32.26,-71.571,10,origin,3.4,1,dangerous
-32.24,-71.68,30,origin,3.3,1,dangerous
51.946,-176.115,143,origin,3.2,0,dangerous
51.978,-176.109,145,origin,3.7,0,dangerous
-23.34,-68.58,98,origin,3.0,0,safe
54.349,-160.088,35,origin,2.4,1,safe
44.46,10.93,30,origin,3.6,1,dangerous
54.516,-160.142,1,origin,2.7,1,safe
45.29,15.81,0,origin,2.5,1,safe
42.98,17.78,10,origin,4.7,1,dangerous
43.8,17.3,10,origin,4.1,1,dangerous
44.0,17.06,10,origin,4.5,1,dangerous
43.824,16.88,39,origin,4.4,1,dangerous
43.762,17.04,100,origin,4.8,0,dangerous
43.881,16.898,39,origin,4.5,1,dangerous
43.85,16.77,33,origin,4.8,1,dangerous
43.88,16.85,11,origin,4.5,1,dangerous
43.863,16.933,28,origin,4.6,1,dangerous
44.02,17.0,10,origin,5.0,1,dangerous
43.834,16.858,35,mt,4.4,1,dangerous
43.88,16.91,10,origin,4.9,1,dangerous
43.938,16.988,10,origin,5.0,1,dangerous
43.879,16.89,10,origin,4.5,1,dangerous
43.916,16.898,14,origin,4.7,1,dangerous
43.791,16.968,10,origin,4.5,1,dangerous
43.833,16.891,7,origin,4.9,1,dangerous
43.809,16.852,10,origin,4.6,1,dangerous
43.82,16.9,18,mt,4.1,1,dangerous
43.819,16.721,9,origin,4.5,1,dangerous
43.807,16.855,9,origin,4.6,1,dangerous
43.553,17.12,10,origin,4.8,1,dangerous
44.453,15.248,15,origin,5.3,1,very deangerous
25.44,95.26,120,origin,4.2,0,dangerous
-9.73,112.86,10,origin,3.0,1,safe
32.154,-101.118,10,origin,2.3,1,safe
36.376,36.374,3,origin,1.8,1,safe
36.386,36.42,7,origin,1.9,1,safe
-8.06,110.31,70,origin,2.6,0,safe
60.595,-139.88,1,origin,2.1,1,safe
61.959,-149.867,51,origin,2.0,1,safe
54.53,-160.427,22,origin,3.0,1,safe
54.532,-160.39,1,origin,3.4,1,dangerous
62.368,-147.855,29,origin,2.0,1,safe
-8.2,117.79,25,origin,2.5,1,safe
40.869,31.786,12,origin,1.1,1,safe
40.932,31.8,4,origin,1.5,1,safe
-2.62,128.73,35,origin,2.5,1,safe
-8.72,111.33,46,origin,2.7,1,safe
37.246,-4.359,11,origin,1.6,1,safe
39.81,41.077,14,origin,1.9,1,safe
26.247,-1.436,0,origin,5.4,1,very deangerous
-1.97,99.63,17,origin,3.1,1,dangerous
39.226,28.999,9,origin,1.9,1,safe
39.236,29.004,7,origin,1.7,1,safe
-8.33,111.72,92,origin,2.5,0,safe
-21.89,-68.61,110,mt,4.2,0,dangerous
-21.91,-68.576,101,origin,4.9,0,dangerous
-21.886,-68.611,113,origin,4.6,0,dangerous
-21.918,-68.553,112,origin,4.7,0,dangerous
-22.1,-68.54,110,origin,4.7,0,dangerous
-21.88,-68.64,111,origin,5.0,0,dangerous
36.67,25.69,3,origin,2.2,1,safe
36.665,25.725,7,origin,2.4,1,safe
36.677,25.757,12,origin,3.0,1,safe
36.67,25.88,8,origin,3.3,1,dangerous
36.673,25.881,14,origin,3.3,1,dangerous
36.679,25.876,7,origin,3.1,1,dangerous
77.977,7.96,10,origin,2.9,1,safe
-9.828,119.971,124,origin,4.6,0,dangerous
-9.67,120.2,124,origin,2.5,0,safe
39.229,28.208,8,origin,1.6,1,safe
39.221,28.151,7,origin,1.3,1,safe
-6.76,105.92,97,origin,3.9,0,dangerous
-23.562,179.962,549,origin,4.9,0,dangerous
-23.571,179.925,537,origin,4.8,0,dangerous
-23.419,-179.849,551,origin,5.0,0,dangerous
-23.672,179.945,533,origin,4.8,0,dangerous
-23.63,179.96,535,origin,5.0,0,dangerous
-23.48,-179.889,520,origin,5.0,0,dangerous
23.955,98.394,224,origin,4.0,0,dangerous
22.12,100.82,35,origin,4.9,1,dangerous
22.076,100.963,10,origin,5.0,1,dangerous
22.025,100.832,10,origin,4.9,1,dangerous
22.128,100.892,10,origin,4.7,1,dangerous
22.286,100.922,10,origin,4.9,1,dangerous
22.147,100.811,10,origin,4.7,1,dangerous
22.08,101.03,10,origin,4.8,1,dangerous
41.656,83.316,18,origin,3.7,1,dangerous
37.938,-122.576,16,origin,2.2,1,safe
55.224,-160.62,140,origin,2.3,0,safe
39.028,31.775,7,origin,2.9,1,safe
39.023,31.803,11,origin,2.8,1,safe
-8.16,115.05,10,origin,2.5,1,safe
60.278,-150.406,33,origin,2.2,1,safe
-31.81,-69.667,5,origin,3.0,1,safe
-32.01,-67.2,150,origin,3.9,0,dangerous
5.31,126.38,17,origin,3.6,1,dangerous
5.47,126.3,7,origin,3.1,1,dangerous
-8.2,116.42,10,origin,2.6,1,safe
50.25,156.69,50,origin,4.4,1,dangerous
54.436,-159.898,29,origin,2.9,1,safe
54.388,-159.845,35,origin,2.7,1,safe
4.412,128.193,52,origin,4.7,1,dangerous
4.444,128.212,19,origin,4.6,1,dangerous
4.19,128.36,33,origin,4.6,1,dangerous
4.44,128.27,10,origin,4.3,1,dangerous
4.16,129.24,31,origin,4.3,1,dangerous
39.178,28.304,7,origin,1.8,1,safe
39.217,28.233,8,origin,2.1,1,safe
3.09,97.6,55,origin,2.5,1,safe
-12.632,-74.911,10,origin,4.4,1,dangerous
-12.547,-74.617,86,origin,4.2,0,dangerous
-12.61,-74.69,98,origin,4.2,0,dangerous
-12.632,-74.911,10,origin,4.4,1,dangerous
-12.547,-74.617,86,origin,4.2,0,dangerous
-12.61,-74.69,98,origin,4.2,0,dangerous
46.703,8.197,-1,origin,1.5,1,safe
38.71,-29.027,5,origin,2.0,1,safe
1.38,128.26,78,origin,2.5,0,safe
41.73,24.08,7,origin,2.6,1,safe
41.67,24.1,17,origin,2.5,1,safe
41.681,24.637,15,origin,2.5,1,safe
39.239,28.108,5,origin,1.4,1,safe
71.108,-7.701,0,origin,2.9,1,safe
36.69,25.76,3,origin,2.4,1,safe
36.64,25.814,12,origin,2.2,1,safe
-8.34,120.2,15,origin,2.5,1,safe
46.36,8.944,3,origin,0.5,1,safe
39.234,28.967,7,origin,1.1,1,safe
-30.95,-71.37,37,origin,3.2,1,dangerous
39.18,28.317,10,origin,1.9,1,safe
39.161,28.284,7,origin,1.4,1,safe
38.103,46.942,10,origin,3.2,1,dangerous
36.573,-5.34,0,origin,1.9,1,safe
-31.32,-68.47,96,origin,2.7,0,safe
-1.01,134.59,10,origin,3.7,1,dangerous
36.99,71.04,211,origin,3.8,0,dangerous
0.54,126.82,10,origin,2.9,1,safe
45.296,1.411,5,origin,2.3,1,safe
-9.1,112.24,10,origin,2.9,1,safe
13.29,-89.79,34,origin,2.7,1,safe
39.232,28.981,7,origin,2.8,1,safe
39.24,28.962,7,origin,2.5,1,safe
54.453,-159.904,34,origin,2.7,1,safe
-5.71,133.688,10,origin,4.4,1,dangerous
-1.96,128.08,23,origin,3.5,1,dangerous
36.079,33.524,3,origin,1.6,1,safe
35.63,25.05,51,origin,2.8,1,safe
35.725,24.966,24,origin,2.4,1,safe
38.51,29.113,7,origin,1.1,1,safe
38.508,29.191,7,origin,0.9,1,safe
41.148,42.367,7,origin,1.2,1,safe
-28.41,-67.58,127,origin,3.5,0,dangerous
-0.16,124.1,10,origin,2.8,1,safe
47.477,-128.991,10,origin,3.1,1,dangerous
60.561,-139.942,2,origin,2.0,1,safe
-44.287,168.846,5,origin,3.2,1,dangerous
-8.07,107.25,26,origin,2.7,1,safe
48.021,-1.25,5,origin,2.5,1,safe
36.351,37.175,7,origin,1.7,1,safe
36.127,37.356,4,origin,1.9,1,safe
31.777,-104.136,0,origin,2.0,1,safe
31.67,-104.114,4,origin,2.0,1,safe
46.348,13.195,4,origin,0.8,1,safe
28.247,-16.678,11,origin,1.5,1,safe
16.656,-94.371,116,origin,4.2,0,dangerous
46.339,2.25,5,origin,2.3,1,safe
46.135,4.566,5,origin,2.4,1,safe
18.195,-68.549,146,origin,3.7,0,dangerous
18.143,-68.567,145,origin,3.0,0,safe
-33.752,-70.707,10,origin,2.0,1,safe
-2.62,139.59,27,origin,3.2,1,dangerous
60.571,-139.945,1,origin,3.2,1,dangerous
60.567,-139.913,5,origin,2.8,1,safe
60.567,-139.912,2,origin,2.7,1,safe
16.003,-98.693,16,origin,4.0,1,dangerous
39.241,29.008,5,origin,1.0,1,safe
39.206,28.91,7,origin,1.1,1,safe
-7.64,128.26,150,origin,4.6,0,dangerous
-7.475,128.236,159,origin,4.6,0,dangerous
-7.59,128.42,170,origin,4.6,0,dangerous
-7.516,128.223,142,origin,4.7,0,dangerous
36.62,71.19,138,origin,4.1,0,dangerous
-39.663,176.953,44,origin,3.2,1,dangerous
16.77,-94.554,3,origin,3.5,1,dangerous
31.669,-104.109,6,origin,2.4,1,safe
42.732,2.848,0,origin,2.1,1,safe
38.911,21.248,15,origin,,1,
38.282,42.864,7,origin,1.4,1,safe
33.75,36.865,3,origin,3.2,1,dangerous
16.035,-98.687,10,origin,4.1,1,dangerous
-35.465,178.323,33,origin,3.2,1,dangerous
-18.34,-69.47,115,origin,2.5,0,safe
16.047,-98.633,6,origin,4.1,1,dangerous
38.211,39.098,7,origin,1.2,1,safe
10.457,-86.086,27,origin,2.6,1,safe
14.29,-91.87,31,origin,4.6,1,dangerous
16.021,-98.711,16,origin,4.0,1,dangerous
38.068,38.652,1,origin,1.1,1,safe
3.82,128.05,30,origin,3.3,1,dangerous
4.3,128.21,10,origin,4.1,1,dangerous
-20.153,-69.193,89,origin,3.9,0,dangerous
-20.1,-69.06,115,origin,3.4,0,dangerous
60.572,-139.887,6,origin,2.0,1,safe
38.264,38.608,7,origin,2.4,1,safe
38.298,38.626,4,origin,2.4,1,safe
16.388,-98.526,34,origin,3.3,1,dangerous
43.428,77.714,10,origin,5.0,1,dangerous
43.31,77.79,6,origin,4.7,1,dangerous
43.333,77.779,12,origin,5.1,1,very deangerous
43.543,77.798,13,origin,4.4,1,dangerous
38.188,47.128,10,origin,3.2,1,dangerous
43.432,77.842,10,origin,4.8,1,dangerous
43.44,77.72,10,origin,4.8,1,dangerous
43.427,77.768,9,origin,5.1,1,very deangerous
43.485,77.795,10,origin,4.5,1,dangerous
43.4,77.71,11,origin,5.0,1,dangerous
42.634,2.742,0,origin,2.2,1,safe
38.056,39.742,7,origin,1.2,1,safe
45.31,15.45,2,origin,1.7,1,safe
45.169,15.502,5,origin,2.4,1,safe
-8.0,107.1,11,origin,2.7,1,safe
40.915,40.585,7,origin,1.0,1,safe
40.069,28.119,7,origin,1.4,1,safe
62.747,-149.263,67,origin,2.0,1,safe
40.894,30.516,7,origin,1.0,1,safe
50.155,12.477,12,origin,1.8,1,safe
40.77,69.66,5,origin,2.7,1,safe
48.465,-2.168,5,origin,2.6,1,safe
38.087,34.689,5,origin,2.0,1,safe
38.105,34.721,12,origin,2.0,1,safe
45.74,14.048,12,origin,0.8,1,safe
27.704,-18.137,9,origin,2.0,1,safe
40.893,-124.417,19,origin,2.8,1,safe
40.763,-125.003,20,origin,2.7,1,safe
19.82,121.42,16,origin,3.2,1,dangerous
-29.11,-70.34,96,origin,2.5,0,safe
37.427,36.502,8,origin,1.2,1,safe
36.284,33.688,4,origin,0.9,1,safe
-21.29,-68.4,145,origin,3.2,0,dangerous
60.501,-139.906,0,origin,2.1,1,safe
16.813,-99.481,14,origin,3.0,1,safe
13.18,-91.38,1,origin,3.1,1,dangerous
-37.816,176.748,192,origin,3.1,0,dangerous
38.112,32.738,7,origin,1.2,1,safe
60.565,-139.88,5,origin,2.0,1,safe
39.182,28.327,7,origin,1.1,1,safe
36.68,25.78,7,origin,2.4,1,safe
36.72,25.634,3,origin,2.4,1,safe
61.741,-149.9,30,origin,2.5,1,safe
61.733,-149.85,22,origin,2.6,1,safe
36.997,38.683,6,origin,1.2,1,safe
28.448,88.208,128,origin,3.8,0,dangerous
25.23,92.81,120,origin,3.3,0,dangerous
24.335,82.85,10,origin,5.0,1,dangerous
5.97,124.55,11,origin,3.0,1,safe
40.013,33.525,6,origin,0.9,1,safe
-33.175,-71.768,10,origin,3.4,1,dangerous
-33.02,-71.86,31,origin,2.5,1,safe
39.192,28.186,7,origin,1.1,1,safe
49.402,155.684,63,origin,4.5,1,dangerous
49.377,155.669,55,origin,4.9,1,dangerous
49.38,155.78,60,origin,4.7,1,dangerous
63.144,-150.443,104,origin,2.0,0,safe
62.02,-152.032,107,origin,2.1,0,safe
-6.39,103.9,10,origin,2.9,1,safe
39.196,28.16,7,origin,0.9,1,safe
40.94,143.35,33,origin,4.7,1,dangerous
40.938,143.433,10,origin,4.6,1,dangerous
40.908,143.268,10,origin,4.4,1,dangerous
14.532,-104.926,10,origin,4.3,1,dangerous
-5.31,133.5,9,origin,4.0,1,dangerous
16.019,-98.701,6,origin,4.0,1,dangerous
4.71,96.81,6,origin,2.9,1,safe
39.214,28.991,20,origin,1.7,1,safe
39.293,28.99,7,origin,1.6,1,safe
37.936,31.96,7,origin,1.1,1,safe
-28.18,-70.81,50,origin,2.8,1,safe
31.889,-102.404,6,origin,2.5,1,safe
38.456,28.467,7,origin,1.1,1,safe
38.602,28.479,11,origin,2.2,1,safe
37.467,36.376,3,origin,1.6,1,safe
37.486,36.234,7,origin,1.4,1,safe
44.05,148.81,33,origin,4.8,1,dangerous
43.942,148.864,10,origin,4.3,1,dangerous
43.968,148.932,10,origin,4.8,1,dangerous
37.331,-118.465,12,origin,2.3,1,safe
37.365,-118.473,2,origin,1.8,1,safe
39.197,28.156,13,origin,2.2,1,safe
39.186,28.161,9,origin,2.1,1,safe
38.094,37.241,7,origin,2.0,1,safe
38.139,37.269,14,origin,1.9,1,safe
40.522,0.919,0,origin,2.1,1,safe
37.052,28.345,7,origin,1.3,1,safe
37.074,28.394,7,origin,1.3,1,safe
37.052,28.345,7,origin,1.3,1,safe
37.074,28.394,7,origin,1.3,1,safe
60.461,-139.612,0,origin,2.1,1,safe
60.572,-139.842,9,origin,2.0,1,safe
-27.982,-69.492,10,origin,3.5,1,dangerous
-27.97,-69.43,110,origin,3.5,0,dangerous
39.18,28.923,16,origin,0.9,1,safe
39.266,28.959,7,origin,1.0,1,safe
52.027,-174.839,105,origin,2.6,0,safe
52.0,-174.797,110,origin,2.6,0,safe
14.54,-92.52,32,origin,3.2,1,dangerous
37.697,29.163,5,origin,1.2,1,safe
37.994,29.297,7,origin,1.2,1,safe
60.601,-139.735,3,origin,2.1,1,safe
-33.348,-71.9,5,origin,2.6,1,safe
38.697,-29.058,5,origin,2.4,1,safe
31.674,-104.109,5,origin,2.6,1,safe
31.669,-104.115,6,origin,2.5,1,safe
53.782,-165.078,49,origin,2.6,1,safe
53.734,-165.063,53,origin,2.7,1,safe
31.65,-104.133,5,origin,2.8,1,safe
31.664,-104.122,7,origin,2.7,1,safe
60.582,-140.142,6,origin,2.0,1,safe
48.225,9.02,8,origin,0.8,1,safe
37.884,36.524,7,origin,1.6,1,safe
36.508,36.77,6,origin,1.9,1,safe
31.659,-104.127,6,origin,2.1,1,safe
31.664,-104.119,6,origin,2.0,1,safe
31.665,-104.115,5,origin,2.4,1,safe
30.942,-103.189,10,origin,2.3,1,safe
31.667,-104.115,6,origin,3.6,1,dangerous
31.671,-104.104,9,origin,3.8,1,dangerous
31.671,-104.104,5,mt,3.8,1,dangerous
37.515,36.749,12,origin,1.3,1,safe
37.187,36.265,7,origin,1.1,1,safe
39.237,28.969,7,origin,2.0,1,safe
37.464,36.956,7,origin,1.4,1,safe
37.411,36.923,5,origin,2.2,1,safe
37.852,-1.517,3,origin,1.7,1,safe
-8.78,112.97,107,origin,2.6,0,safe
37.086,-2.376,0,origin,1.6,1,safe
36.32,22.79,12,origin,2.4,1,safe
60.519,-139.915,11,origin,2.0,1,safe
36.595,-5.393,0,origin,1.5,1,safe
60.443,-139.538,4,origin,2.3,1,safe
-7.78,114.61,22,origin,2.5,1,safe
12.8,-85.414,300,origin,3.4,0,dangerous
42.227,-7.855,24,origin,1.6,1,safe
39.076,-0.585,2,origin,2.4,1,safe
-21.457,-66.529,242,origin,3.6,0,dangerous
9.47,-83.84,5,origin,2.6,1,safe
38.417,36.818,16,origin,1.4,1,safe
-33.85,117.92,5,origin,2.0,1,safe
17.872,-66.916,11,origin,2.6,1,safe
42.587,0.634,8,origin,1.7,1,safe
60.558,-139.961,1,origin,2.0,1,safe
45.54,15.75,0,origin,1.8,1,safe
45.464,15.782,5,origin,2.3,1,safe
39.22,28.151,7,origin,1.1,1,safe
