WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G,T_AVG,IS_RAINIY,IS_FROST
3.0,0.0,0.0029850746268656717,0.0,0.587360594795539,0.0,0.7457627118644068,0.6589403973509933,0.26737967914438504,1.0,0.0
7.17,0.0,0.08656716417910447,0.0,0.6133828996282528,0.0,0.752542372881356,0.7549668874172184,0.29411764705882354,1.0,0.0
5.09,0.0,0.1582089552238806,0.0,0.48327137546468407,0.0,0.7457627118644068,0.814569536423841,0.1176470588235295,1.0,0.0
6.96,0.0,0.17164179104477612,0.0,0.4498141263940521,0.0,0.7152542372881356,0.7847682119205297,0.1176470588235295,1.0,0.0
9.92,0.0,0.0,0.0,0.3940520446096655,0.0,0.6067796610169491,0.5927152317880794,0.2085561497326204,0.0,0.0
12.62,0.0,0.029850746268656716,0.0,0.40892193308550195,0.0,0.6745762711864407,0.6754966887417218,0.12299465240641719,1.0,0.0
9.42,0.0,0.050746268656716415,0.0,0.40520446096654283,0.0,0.6711864406779662,0.7251655629139072,0.12299465240641719,1.0,0.0
2.58,0.0,0.03880597014925373,0.0,0.3568773234200744,0.0,0.6474576271186441,0.6986754966887416,0.09090909090909098,1.0,0.0
10.25,0.25,0.029850746268656716,0.0,0.3680297397769517,0.0,0.6542372881355932,0.705298013245033,0.09625668449197872,1.0,0.0
10.21,1.0,0.0,0.0,0.3903345724907064,0.0,0.576271186440678,0.6158940397350993,0.251336898395722,0.0,0.0
7.96,1.0,0.0,0.0,0.3494423791821562,0.0,0.4,0.3774834437086092,0.47058823529411775,0.0,1.0
10.46,0.0,0.06567164179104477,0.0,0.4572490706319703,0.0,0.4576271186440678,0.4437086092715231,0.5347593582887702,1.0,1.0
13.37,0.0,0.05970149253731343,0.0,0.49814126394052055,0.0,0.5593220338983051,0.6423841059602649,0.4331550802139039,1.0,0.0
12.17,0.0,0.005970149253731343,0.0,0.550185873605948,0.0,0.6305084745762712,0.6125827814569536,0.3957219251336899,1.0,0.0
6.54,0.0,0.007462686567164179,0.0,0.48327137546468407,0.0,0.5932203389830508,0.5629139072847682,0.35828877005347604,1.0,0.0
7.12,0.0,0.0,0.0,0.5204460966542751,0.0,0.5016949152542373,0.47682119205298007,0.5561497326203211,0.0,0.0
3.88,0.0,0.0,0.0,0.5018587360594796,0.0,0.4915254237288136,0.4569536423841059,0.5454545454545456,0.0,1.0
4.5,0.0,0.0,0.0,0.5464684014869888,0.0,0.5932203389830508,0.629139072847682,0.4491978609625669,0.0,0.0
1.79,0.0,0.0,0.0,0.5539033457249072,0.0,0.7423728813559323,0.7582781456953641,0.22459893048128354,0.0,0.0
3.58,0.0,0.0,0.0,0.5613382899628253,0.0,0.6949152542372882,0.6490066225165563,0.3101604278074867,0.0,0.0
3.79,0.25,0.014925373134328358,0.0,0.6059479553903346,0.0,0.5796610169491525,0.5298013245033112,0.556149732620321,1.0,0.0
3.21,1.0,0.0,0.0,0.4237918215613384,0.0,0.6610169491525424,0.6092715231788078,0.16577540106951882,0.0,0.0
1.58,0.0,0.0,0.0,0.4498141263940521,0.0,0.4033898305084746,0.3774834437086092,0.609625668449198,0.0,1.0
2.62,1.0,0.0,0.0,0.46840148698884765,0.25,0.3728813559322034,0.3377483443708609,0.6844919786096259,0.0,1.0
8.87,0.0,0.0029850746268656717,0.0,0.46468401486988853,0.0,0.42372881355932207,0.466887417218543,0.5989304812834226,1.0,1.0
5.17,0.0,0.004477611940298507,0.0,0.5315985130111525,0.0,0.7457627118644068,0.7781456953642383,0.18716577540106955,1.0,0.0
4.54,0.0,0.011940298507462687,0.0,0.5762081784386618,0.0,0.6000000000000001,0.48675496688741715,0.48128342245989314,1.0,0.0
5.54,0.0,0.11343283582089551,0.0,0.5278810408921933,0.0,0.7932203389830509,0.8079470198675496,0.10695187165775404,1.0,0.0
6.5,0.0,0.06567164179104477,0.0,0.5947955390334573,0.0,0.8101694915254238,0.8576158940397349,0.17647058823529418,1.0,0.0
10.41,0.0,0.0,0.0,0.26394052044609667,0.0,0.4711864406779661,0.4635761589403973,0.2352941176470589,0.0,1.0
6.08,0.0,0.0,0.0,0.3568773234200744,0.0,0.42372881355932207,0.42715231788079466,0.44385026737967925,0.0,1.0
10.46,0.0,0.01044776119402985,0.0,0.5167286245353161,0.0,0.4745762711864407,0.4403973509933774,0.5935828877005349,1.0,1.0
16.66,0.0,0.0,0.0,0.5464684014869888,0.0,0.6949152542372882,0.7913907284768211,0.2887700534759359,0.0,0.0
13.67,0.0,0.1417910447761194,0.0,0.4944237918215614,0.0,0.7796610169491526,0.824503311258278,0.08021390374331552,1.0,0.0
8.83,0.0,0.0,0.0,0.37918215613382905,0.0,0.6508474576271186,0.7086092715231787,0.11764705882352944,0.0,0.0
9.0,0.0,0.017910447761194027,0.0,0.446096654275093,0.0,0.45084745762711864,0.4403973509933774,0.5294117647058825,1.0,1.0
20.75,0.0,0.03134328358208955,0.0,0.5204460966542751,0.0,0.5288135593220339,0.4933774834437085,0.5133689839572194,1.0,0.0
12.87,1.0,0.0,0.0,0.3866171003717473,0.0,0.6237288135593221,0.6423841059602649,0.1711229946524065,0.0,0.0
7.38,0.0,0.09104477611940298,0.0,0.412639405204461,0.0,0.5423728813559322,0.4801324503311258,0.3368983957219252,1.0,0.0
7.87,1.0,0.0,0.0,0.3159851301115242,0.0,0.5694915254237288,0.5430463576158939,0.1550802139037434,0.0,0.0
6.21,1.0,0.0,0.0,0.26394052044609667,0.0,0.5016949152542373,0.48675496688741715,0.1871657754010696,0.0,0.0
2.75,1.0,0.0,0.0,0.43122676579925656,0.25,0.29152542372881357,0.21192052980132448,0.7593582887700537,0.0,1.0
10.04,0.0,0.007462686567164179,0.0,0.48327137546468407,0.25,0.3559322033898305,0.6059602649006621,0.7326203208556151,1.0,0.0
4.33,0.0,0.0,0.0,0.30111524163568776,0.0,0.44067796610169496,0.4933774834437085,0.3368983957219252,0.0,0.0
0.63,0.0,0.0,0.0,0.35315985130111527,0.25,0.29152542372881357,0.23841059602649003,0.647058823529412,0.0,1.0
0.0,0.0,0.0,0.0,0.3494423791821562,0.25,0.3220338983050848,0.3112582781456953,0.5935828877005349,0.0,1.0
3.29,0.0,0.0014925373134328358,0.0,0.40148698884758366,0.0,0.46440677966101696,0.4437086092715231,0.44385026737967925,1.0,1.0
8.38,0.0,0.0,0.0,0.4498141263940521,0.0,0.46440677966101696,0.7582781456953641,0.5133689839572194,0.0,0.0
13.04,0.0,0.029850746268656716,0.0,0.4498141263940521,0.0,0.7084745762711865,0.7417218543046357,0.12834224598930485,1.0,0.0
4.67,1.0,0.0,0.0,0.26394052044609667,0.0,0.4915254237288136,0.4602649006622516,0.2032085561497327,0.0,1.0
7.62,1.0,0.0,0.0,0.1301115241635688,0.25,0.3355932203389831,0.3112582781456953,0.2566844919786097,0.0,1.0
4.46,0.0,0.14626865671641792,0.0,0.15613382899628253,0.25,0.36271186440677966,0.3443708609271523,0.25133689839572193,1.0,1.0
7.5,0.0,0.17313432835820894,0.0,0.4349442379182157,0.0,0.43050847457627117,0.48675496688741715,0.5454545454545456,1.0,0.0
2.33,0.0,0.07164179104477611,0.0,0.1672862453531599,0.0,0.4610169491525424,0.41059602649006616,0.11229946524064179,1.0,1.0
4.79,1.0,0.0,0.0,0.20446096654275098,0.0,0.4610169491525424,0.5430463576158939,0.1657754010695188,0.0,0.0
9.13,1.0,0.0,0.0,0.21189591078066916,0.0,0.49491525423728816,0.5298013245033112,0.12299465240641716,0.0,0.0
7.46,0.0,0.004477611940298507,0.0,0.30111524163568776,0.25,0.32881355932203393,0.22516556291390727,0.5133689839572194,1.0,1.0
14.21,0.0,0.0,0.0,0.40892193308550195,0.25,0.3355932203389831,0.5629139072847682,0.6577540106951874,0.0,0.0
14.09,0.0,0.0,0.0,0.4275092936802975,0.0,0.6576271186440679,0.6721854304635762,0.17647058823529418,0.0,0.0
9.62,0.0,0.0014925373134328358,0.0,0.38289962825278817,0.0,0.6169491525423729,0.5562913907284768,0.17647058823529413,1.0,0.0
10.34,0.0,0.17611940298507464,0.0,0.4275092936802975,0.0,0.5694915254237288,0.5695364238410595,0.3155080213903744,1.0,0.0
11.92,0.0,0.07164179104477611,0.0,0.4572490706319703,0.0,0.5593220338983051,0.5761589403973509,0.37433155080213903,1.0,0.0
12.33,0.0,0.0,0.0,0.2267657992565056,0.0,0.4711864406779661,0.4437086092715231,0.18181818181818188,0.0,1.0
8.96,0.0,0.0029850746268656717,0.0,0.3643122676579926,0.25,0.28135593220338984,0.2052980132450331,0.679144385026738,1.0,1.0
15.92,0.0,0.013432835820895522,0.0,0.4237918215613384,0.25,0.3016949152542373,0.5430463576158939,0.7326203208556151,1.0,0.0
10.88,1.0,0.0,0.0,0.28624535315985133,0.0,0.46779661016949153,0.4437086092715231,0.27272727272727276,0.0,1.0
18.88,0.0,0.025373134328358207,0.0,0.3643122676579926,0.0,0.488135593220339,0.48675496688741715,0.35294117647058826,1.0,0.0
19.25,0.0,0.005970149253731343,0.0,0.40892193308550195,0.0,0.6067796610169491,0.6556291390728476,0.2299465240641712,1.0,0.0
14.29,0.0,0.0014925373134328358,0.0,0.29739776951672864,0.0,0.6338983050847458,0.6423841059602649,0.02673796791443856,1.0,0.0
14.33,0.0,0.026865671641791045,0.0,0.37546468401487,0.25,0.3389830508474576,0.29470198675496684,0.6042780748663104,1.0,1.0
16.79,0.0,0.0,0.0,0.2156133828996283,0.0,0.4745762711864407,0.5430463576158939,0.1604278074866311,0.0,0.0
11.96,0.0,0.0,0.0,0.19702602230483277,0.0,0.44067796610169496,0.4403973509933774,0.1871657754010696,0.0,1.0
7.41,0.0,0.05223880597014925,0.0,0.3048327137546469,0.25,0.3389830508474576,0.2781456953642384,0.502673796791444,1.0,1.0
18.25,0.0,0.06865671641791044,0.0,0.33085501858736066,0.25,0.3694915254237288,0.6589403973509933,0.4919786096256686,1.0,0.0
2.92,0.0,0.14328358208955222,0.0,0.33828996282527884,0.0,0.5593220338983051,0.6556291390728476,0.2032085561497327,1.0,0.0
4.88,0.0,0.03283582089552239,0.0,0.2825278810408922,0.0,0.576271186440678,0.6125827814569536,0.09625668449197868,1.0,0.0
3.21,0.0,0.035820895522388055,0.0,0.2267657992565056,0.0,0.4169491525423729,0.35761589403973504,0.2673796791443851,1.0,1.0
3.04,0.0,0.3044776119402985,0.0,0.2565055762081785,0.0,0.4067796610169492,0.36092715231788075,0.32620320855614976,1.0,1.0
3.92,0.0,0.0,0.0,0.3048327137546469,0.0,0.46440677966101696,0.4569536423841059,0.304812834224599,0.0,1.0
11.17,0.0,0.0029850746268656717,0.0,0.412639405204461,0.0,0.44067796610169496,0.5066225165562913,0.4973262032085563,1.0,0.0
11.96,1.0,0.0,0.0,0.4423791821561339,0.0,0.44745762711864406,0.6821192052980132,0.5294117647058826,0.0,0.0
10.96,0.0,0.014925373134328358,0.0,0.46096654275092946,0.0,0.711864406779661,0.73841059602649,0.13903743315508033,1.0,0.0
9.13,0.0,0.03283582089552239,0.0,0.4275092936802975,0.25,0.3728813559322034,0.3112582781456953,0.6256684491978611,1.0,1.0
16.33,0.0,0.09104477611940298,0.0,0.5092936802973979,0.0,0.42372881355932207,0.7549668874172184,0.663101604278075,1.0,0.0
8.71,0.0,0.0,0.0,0.2156133828996283,0.0,0.4745762711864407,0.4602649006622516,0.1604278074866311,0.0,1.0
3.83,0.0,0.0014925373134328358,0.0,0.29739776951672864,0.25,0.3220338983050848,0.2781456953642384,0.5187165775401071,1.0,1.0
9.54,0.0,0.0014925373134328358,0.0,0.3680297397769517,0.0,0.44067796610169496,0.3774834437086092,0.4331550802139039,1.0,1.0
15.34,0.0,0.007462686567164179,0.0,0.2825278810408922,0.0,0.6101694915254238,0.629139072847682,0.04278074866310165,1.0,0.0
15.0,0.0,0.03880597014925373,0.0,0.37546468401487,0.0,0.5593220338983051,0.629139072847682,0.2566844919786097,1.0,0.0
14.04,0.0,0.1970149253731343,0.0,0.4869888475836432,0.0,0.5932203389830508,0.5430463576158939,0.3636363636363637,1.0,0.0
12.62,0.0,0.017910447761194027,0.0,0.37546468401487,0.0,0.6271186440677966,0.6556291390728476,0.14973262032085569,1.0,0.0
9.04,0.0,0.050746268656716415,0.0,0.3643122676579926,0.0,0.5728813559322035,0.4437086092715231,0.21925133689839577,1.0,1.0
11.46,0.0,0.011940298507462687,0.0,0.3866171003717473,0.0,0.5593220338983051,0.509933774834437,0.2727272727272728,1.0,0.0
13.33,0.0,0.13880597014925375,0.0,0.3866171003717473,0.0,0.5593220338983051,0.5761589403973509,0.2727272727272728,1.0,0.0
7.29,0.0,0.017910447761194027,0.0,0.29739776951672864,0.25,0.3593220338983051,0.29801324503311255,0.4598930481283424,1.0,1.0
16.92,0.0,0.07462686567164178,0.0,0.47583643122676583,0.25,0.37966101694915255,0.3112582781456953,0.6844919786096259,1.0,1.0
20.25,0.0,0.06567164179104477,0.0,0.49814126394052055,0.0,0.5322033898305085,0.5264900662251655,0.47593582887700553,1.0,0.0
20.83,0.0,0.04626865671641791,0.0,0.30855018587360594,0.0,0.5728813559322035,0.5960264900662251,0.13903743315508021,1.0,0.0
13.92,0.0,0.016417910447761194,0.0,0.4275092936802975,0.0,0.5389830508474577,0.5463576158940396,0.3636363636363637,1.0,0.0
13.67,0.0,0.019402985074626865,0.0,0.48327137546468407,0.0,0.5016949152542373,0.509933774834437,0.5026737967914441,1.0,0.0
17.16,0.0,0.11940298507462686,0.0,0.30111524163568776,0.0,0.6067796610169491,0.6258278145695364,0.07486631016042784,1.0,0.0
16.96,0.0,0.05671641791044776,0.0,0.3345724907063197,0.0,0.5254237288135594,0.49006622516556286,0.251336898395722,1.0,0.0
19.0,0.0,0.0,0.0,0.412639405204461,0.0,0.4915254237288136,0.49006622516556286,0.41711229946524075,0.0,0.0
20.62,0.0,0.0,0.0,0.4237918215613384,0.0,0.6779661016949152,0.7582781456953641,0.13903743315508033,0.0,0.0
15.46,0.0,0.0,0.0,0.40520446096654283,0.0,0.7016949152542373,0.7417218543046357,0.07486631016042794,0.0,0.0
7.25,0.0,0.0,0.0,0.4275092936802975,0.25,0.3728813559322034,0.30132450331125826,0.6256684491978611,0.0,1.0
5.75,1.0,0.0,0.0,0.38289962825278817,0.0,0.39661016949152544,0.32450331125827814,0.5240641711229949,0.0,1.0
8.71,0.0,0.007462686567164179,0.0,0.43122676579925656,0.0,0.3898305084745763,0.6456953642384105,0.6042780748663104,1.0,0.0
15.54,0.0,0.0,0.0,0.3680297397769517,0.0,0.6271186440677966,0.6258278145695364,0.13903743315508033,0.0,0.0
12.04,1.0,0.0,0.0,0.37546468401487,0.0,0.5559322033898305,0.5430463576158939,0.2620320855614974,0.0,0.0
13.83,0.0,0.017910447761194027,0.0,0.4275092936802975,0.0,0.5559322033898305,0.5761589403973509,0.3368983957219252,1.0,0.0
15.46,0.0,0.013432835820895522,0.0,0.37546468401487,0.0,0.6542372881355932,0.5662251655629138,0.10695187165775409,1.0,0.0
15.96,0.0,0.1791044776119403,0.0,0.40520446096654283,0.0,0.4745762711864407,0.35761589403973504,0.4331550802139039,1.0,1.0
20.41,0.0,0.0,0.0,0.2602230483271376,0.0,0.5423728813559322,0.5596026490066225,0.1176470588235295,0.0,0.0
15.46,0.0,0.0417910447761194,0.0,0.40148698884758366,0.0,0.4067796610169492,0.41059602649006616,0.5347593582887702,1.0,1.0
10.0,0.0,0.06119402985074626,0.0,0.40148698884758366,0.0,0.3898305084745763,0.6258278145695364,0.5614973262032087,1.0,0.0
14.62,0.0,0.12238805970149252,0.0,0.3197026022304833,0.0,0.4915254237288136,0.4701986754966887,0.2834224598930482,1.0,1.0
15.92,0.0,0.04477611940298507,0.0,0.412639405204461,0.0,0.4915254237288136,0.5927152317880794,0.41711229946524075,1.0,0.0
15.09,0.0,0.005970149253731343,0.0,0.30111524163568776,0.0,0.5423728813559322,0.4635761589403973,0.17647058823529418,1.0,1.0
10.29,0.0,0.07462686567164178,0.0,0.27881040892193315,0.0,0.4915254237288136,0.47682119205298007,0.22459893048128354,1.0,0.0
9.5,0.0,0.0014925373134328358,0.0,0.33828996282527884,0.0,0.5084745762711864,0.5430463576158939,0.2834224598930482,1.0,0.0
8.25,0.0,0.03283582089552239,0.0,0.23420074349442382,0.25,0.2983050847457627,0.18211920529801323,0.4652406417112301,1.0,1.0
12.21,0.0,0.0,0.0,0.17100371747211898,0.25,0.3864406779661017,0.3443708609271523,0.2352941176470589,0.0,1.0
6.83,0.0,0.07611940298507462,0.0,0.3643122676579926,0.0,0.3898305084745763,0.3774834437086092,0.5080213903743317,1.0,1.0
13.62,0.0,0.03134328358208955,0.0,0.4572490706319703,0.0,0.44067796610169496,0.5761589403973509,0.5614973262032087,1.0,0.0
14.17,0.0,0.03731343283582089,0.0,0.4237918215613384,0.0,0.6271186440677966,0.662251655629139,0.21925133689839585,1.0,0.0
19.79,0.0,0.05223880597014925,0.0,0.4535315985130112,0.0,0.6338983050847458,0.6258278145695364,0.25133689839572193,1.0,0.0
11.38,0.0,0.10597014925373134,0.0,0.32342007434944237,0.0,0.6271186440677966,0.6390728476821191,0.07486631016042784,1.0,0.0
8.92,0.0,0.06716417910447761,0.0,0.30111524163568776,0.0,0.49491525423728816,0.4933774834437085,0.251336898395722,1.0,0.0
7.71,1.0,0.0,0.0,0.21189591078066916,0.0,0.41016949152542376,0.3443708609271523,0.2566844919786097,0.0,1.0
11.96,0.0,0.04626865671641791,0.0,0.40892193308550195,0.25,0.288135593220339,0.19536423841059603,0.7326203208556151,1.0,1.0
11.83,0.0,0.06716417910447761,0.0,0.3680297397769517,0.0,0.5593220338983051,0.5629139072847682,0.24598930481283435,1.0,0.0
15.92,0.0,0.005970149253731343,0.0,0.33085501858736066,0.0,0.5932203389830508,0.6225165562913907,0.13903743315508033,1.0,0.0
7.08,0.0,0.0014925373134328358,0.0,0.32342007434944237,0.0,0.4745762711864407,0.4006622516556291,0.31550802139037437,1.0,1.0
3.58,0.0,0.0014925373134328358,0.0,0.2676579925650558,0.25,0.3559322033898305,0.27152317880794696,0.4224598930481284,1.0,1.0
3.37,1.0,0.0,0.0,0.2676579925650558,0.0,0.4711864406779661,0.5364238410596026,0.24064171122994657,0.0,0.0
10.88,0.0,0.0029850746268656717,0.0,0.36059479553903345,0.0,0.4033898305084746,0.6490066225165563,0.48128342245989314,1.0,0.0
11.96,0.0,0.014925373134328358,0.0,0.3977695167286246,0.0,0.576271186440678,0.6092715231788078,0.2620320855614974,1.0,0.0
12.71,0.0,0.011940298507462687,0.0,0.3345724907063197,0.0,0.5457627118644068,0.5231788079470198,0.21925133689839585,1.0,0.0
7.0,0.0,0.0029850746268656717,0.0,0.3903345724907064,0.0,0.46440677966101696,0.43708609271523174,0.42780748663101614,1.0,1.0
2.13,0.0,0.008955223880597014,0.0,0.30855018587360594,0.0,0.5152542372881356,0.6258278145695364,0.22994652406417115,1.0,0.0
4.63,0.0,0.0,0.0,0.412639405204461,0.0,0.5796610169491525,0.5298013245033112,0.2780748663101605,0.0,0.0
2.29,0.0,0.0,0.0,0.3940520446096655,0.0,0.6271186440677966,0.6423841059602649,0.17647058823529418,0.0,0.0
3.79,0.0,0.0,0.0,0.30111524163568776,0.0,0.5389830508474577,0.4437086092715231,0.18181818181818185,0.0,1.0
12.12,0.0,0.005970149253731343,0.0,0.26394052044609667,0.0,0.4915254237288136,0.49006622516556286,0.2032085561497327,1.0,0.0
12.04,0.0,0.0,0.0,0.2825278810408922,0.0,0.4745762711864407,0.42052980132450324,0.2566844919786097,0.0,1.0
7.83,0.0,0.0,0.0,0.20446096654275098,0.25,0.3389830508474576,0.22847682119205295,0.35828877005347604,0.0,1.0
9.83,1.0,0.0,0.0,0.2825278810408922,0.25,0.3389830508474576,0.2781456953642384,0.47058823529411775,0.0,1.0
9.33,0.0,0.05522388059701493,0.0,0.18959107806691455,0.0,0.39322033898305087,0.35099337748344367,0.251336898395722,1.0,1.0
3.83,1.0,0.0,0.0,0.2713754646840149,0.25,0.34576271186440677,0.2913907284768211,0.44385026737967925,0.0,1.0
12.54,0.0,0.07462686567164178,0.0,0.46468401486988853,0.0,0.3898305084745763,0.26158940397350994,0.6524064171122996,1.0,1.0
9.17,0.0,0.0,0.0,0.5130111524163569,0.0,0.5457627118644068,0.6092715231788078,0.4759358288770054,0.0,0.0
9.13,1.0,0.0,0.0,0.3159851301115242,0.0,0.4915254237288136,0.3774834437086092,0.2780748663101605,0.0,1.0
11.46,1.0,0.0,0.0,0.19330855018587365,0.0,0.511864406779661,0.36092715231788075,0.06951871657754014,0.0,1.0
12.79,0.0,0.023880597014925373,0.0,0.2267657992565056,0.0,0.4915254237288136,0.5397350993377483,0.14973262032085569,1.0,0.0
11.38,0.0,0.0,0.0,0.2267657992565056,0.0,0.4915254237288136,0.5562913907284768,0.14973262032085569,0.0,0.0
5.25,0.0,0.005970149253731343,0.0,0.24163568773234206,0.0,0.46779661016949153,0.3774834437086092,0.20855614973262043,1.0,1.0
4.04,0.0,0.0,0.0,0.3197026022304833,0.0,0.4915254237288136,0.509933774834437,0.2834224598930482,0.0,0.0
7.38,0.0,0.004477611940298507,0.0,0.33828996282527884,0.25,0.3152542372881356,0.1920529801324503,0.5882352941176472,1.0,1.0
14.04,0.0,0.04029850746268657,0.0,0.4498141263940521,0.0,0.4576271186440678,0.6092715231788078,0.5240641711229949,1.0,0.0
18.96,0.0,0.004477611940298507,0.0,0.4535315985130112,0.0,0.576271186440678,0.6556291390728476,0.34224598930481287,1.0,0.0
15.75,0.0,0.07014925373134329,0.0,0.43122676579925656,0.0,0.5593220338983051,0.5761589403973509,0.3368983957219252,1.0,0.0
11.29,0.0,0.0,0.0,0.3494423791821562,0.0,0.5254237288135594,0.509933774834437,0.2727272727272728,0.0,0.0
8.12,0.0,0.025373134328358207,0.0,0.41635687732342014,0.0,0.5220338983050847,0.4437086092715231,0.37433155080213903,1.0,1.0
4.92,0.0,0.0,0.0,0.412639405204461,0.0,0.4915254237288136,0.42384105960264895,0.41711229946524075,0.0,1.0
4.38,0.0,0.0,0.0,0.4349442379182157,0.25,0.3694915254237288,0.3443708609271523,0.6417112299465242,0.0,1.0
6.71,0.0,0.0,0.0,0.4498141263940521,0.0,0.5084745762711864,0.3940397350993377,0.44385026737967925,0.0,1.0
13.7,0.0,0.0,0.0,0.3568773234200744,0.0,0.5423728813559322,0.6092715231788078,0.2566844919786097,0.0,0.0
15.0,0.0,0.0,0.0,0.26394052044609667,0.0,0.5932203389830508,0.6258278145695364,0.04278074866310165,0.0,0.0
4.83,0.0,0.0,0.0,0.33085501858736066,0.0,0.576271186440678,0.6125827814569536,0.16577540106951882,0.0,0.0
2.88,0.0,0.0,0.0,0.412639405204461,0.0,0.576271186440678,0.6423841059602649,0.2834224598930482,0.0,0.0
2.42,0.0,0.0,0.0,0.2825278810408922,0.0,0.4576271186440678,0.4304635761589403,0.2834224598930482,0.0,1.0
4.33,0.0,0.0,0.0,0.3197026022304833,0.0,0.5932203389830508,0.6456953642384105,0.12299465240641719,0.0,0.0
2.33,0.0,0.0,0.0,0.40892193308550195,0.0,0.4203389830508475,0.39735099337748336,0.5240641711229949,0.0,1.0
2.21,0.0,0.0,0.0,0.4237918215613384,0.0,0.4169491525423729,0.3774834437086092,0.5508021390374334,0.0,1.0
6.25,0.0,0.0,0.0,0.5315985130111525,0.0,0.5254237288135594,0.4602649006622516,0.5347593582887702,0.0,1.0
8.38,0.0,0.023880597014925373,0.0,0.412639405204461,0.0,0.5830508474576271,0.5596026490066225,0.27272727272727276,1.0,0.0
9.17,1.0,0.0,0.0,0.446096654275093,0.0,0.6474576271186441,0.662251655629139,0.21925133689839585,0.0,0.0
5.29,0.0,0.0,0.0,0.49814126394052055,0.0,0.41016949152542376,0.567435314830643,0.6684491978609628,0.0,0.0
4.75,0.0,0.0,0.0,0.5762081784386618,0.0,0.6135593220338983,0.5430463576158939,0.4598930481283424,0.0,0.0
4.25,0.0,0.0,0.0,0.5018587360594796,0.0,0.5864406779661017,0.4602649006622516,0.39572192513369,0.0,1.0
6.87,0.0,0.0,0.0,0.4349442379182157,0.0,0.5288135593220339,0.4072847682119205,0.39037433155080226,0.0,1.0
5.17,0.0,0.0,0.0,0.4944237918215614,0.0,0.5796610169491525,0.48675496688741715,0.3957219251336899,0.0,0.0
5.09,0.0,0.0,0.0,0.5167286245353161,0.0,0.5322033898305085,0.41059602649006616,0.5026737967914441,0.0,1.0
3.92,0.0,0.0,0.0,0.46840148698884765,0.0,0.5728813559322035,0.4437086092715231,0.36898395721925137,0.0,1.0
3.37,0.0,0.1791044776119403,0.0,0.5055762081784387,0.0,0.4745762711864407,0.4172185430463576,0.5775401069518719,1.0,1.0
8.63,0.25,0.15671641791044777,0.0,0.40892193308550195,0.0,0.6305084745762712,0.5496688741721854,0.19251336898395735,1.0,0.0
11.92,0.0,0.0,0.0,0.4498141263940521,0.0,0.6406779661016949,0.5496688741721854,0.2352941176470589,0.0,0.0
8.0,0.0,0.0,0.0,0.30111524163568776,0.0,0.6067796610169491,0.5827814569536423,0.07486631016042784,0.0,0.0
6.75,0.0,0.0,0.0,0.37546468401487,0.0,0.5254237288135594,0.42715231788079466,0.3101604278074867,0.0,1.0
1.83,0.0,0.0,0.0,0.5241635687732342,0.25,0.37966101694915255,0.26158940397350994,0.7540106951871661,0.0,1.0
2.96,1.0,0.0,0.0,0.5576208178438662,0.0,0.43728813559322033,0.3178807947019867,0.7112299465240643,0.0,1.0
2.75,0.0,0.0,0.0,0.40892193308550195,0.0,0.511864406779661,0.4172185430463576,0.37967914438502687,0.0,1.0
2.25,0.0,0.0,0.0,0.479553903345725,0.0,0.4033898305084746,0.2781456953642384,0.6524064171122996,0.0,1.0
2.96,0.0,0.0,0.0,0.3940520446096655,0.0,0.41016949152542376,0.2781456953642384,0.5187165775401071,0.0,1.0
1.33,0.0,0.0,0.0,0.3940520446096655,0.0,0.5932203389830508,0.5662251655629138,0.2299465240641712,0.0,0.0
3.29,0.0,0.0,0.0,0.4349442379182157,0.0,0.44067796610169496,0.29470198675496684,0.5294117647058825,0.0,1.0
2.21,0.0,0.0,0.0,0.5055762081784387,0.0,0.41016949152542376,0.2781456953642384,0.6791443850267381,0.0,1.0
3.33,0.0,0.0,0.0,0.5167286245353161,0.0,0.5084745762711864,0.3774834437086092,0.5401069518716579,0.0,1.0
3.29,0.0,0.0,0.0,0.4869888475836432,0.0,0.4745762711864407,0.3443708609271523,0.5508021390374334,0.0,1.0
4.79,0.0,0.0,0.0,0.43122676579925656,0.0,0.4711864406779661,0.3443708609271523,0.4759358288770054,0.0,1.0
7.62,0.0,0.0,0.0,0.38289962825278817,0.0,0.5932203389830508,0.509933774834437,0.21390374331550807,0.0,0.0
9.5,0.0,0.0029850746268656717,0.0,0.3494423791821562,0.0,0.5661016949152542,0.3940397350993377,0.20855614973262043,1.0,1.0
11.75,0.0,0.004477611940298507,0.0,0.37546468401487,0.0,0.5627118644067797,0.4569536423841059,0.251336898395722,1.0,1.0
4.33,1.0,0.0,0.0,0.3903345724907064,0.0,0.5627118644067797,0.5430463576158939,0.2727272727272728,0.0,0.0
7.41,0.0,0.33880597014925373,0.0,0.4349442379182157,0.25,0.3864406779661017,0.1854304635761589,0.6149732620320857,1.0,1.0
13.7,0.0,0.011940298507462687,0.0,0.3977695167286246,0.0,0.5593220338983051,0.5596026490066225,0.2887700534759359,1.0,0.0
8.71,0.25,0.013432835820895522,0.0,0.3977695167286246,0.0,0.5050847457627119,0.41059602649006616,0.37433155080213903,1.0,1.0
14.54,0.25,0.10597014925373134,0.0,0.43866171003717475,0.0,0.5898305084745763,0.5761589403973509,0.2994652406417112,1.0,0.0
